gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000128805,ARHGAP22,0.104294479,0.003067485,0.340490798,0.104294479,0.030674847,0,0,0.050552052,-0.206408016,0,1.828960956,0.765517241,0.15190701
ENSG00000128815,WDFY4,0.158415842,0.03960396,0.391089109,0.059405941,0.014851485,0,0,-0.417309376,-0.206408016,0,4.359658149,0.711711712,-0.44597667
ENSG00000128829,EIF2AK4,0.087719298,0.01754386,0.157894737,0.131578947,0.026315789,0.026315789,0,0.237453059,-0.206408016,0,0.943216938,0.642857143,-0.44597667
ENSG00000128833,MYO5C,0.045045045,0.036036036,0.207207207,0.027027027,0.054054054,0,0,-0.146502709,-0.206408016,0,1.196286658,0.821428571,-0.44597667
ENSG00000128849,CGNL1,0.161290323,0.032258065,0.419354839,0,0.032258065,0,0,-0.141050686,-0.206408016,0,0.563612359,0.722222222,-0.44597667
ENSG00000128872,TMOD2,0.111111111,0.222222222,0.388888889,0.055555556,0,0,0,-0.466407218,-0.206408016,0,-0.069061939,0.777777778,-0.44597667
ENSG00000128881,TTBK2,0.112676056,0.126760563,0.38028169,0.056338028,0,0,0,-0.15469437,-0.206408016,0,0.816682079,0.771428571,0.74979069
ENSG00000128886,ELL3,0.027027027,0.005405405,0.054054054,0,0.054054054,0,0,-0.180140483,-0.206408016,0,0.057472921,0.666666667,-0.44597667
ENSG00000128891,C15orf57,0,0,0.764705882,0,0,0,0,-0.289841303,-0.206408016,0,-0.828271097,1,-0.44597667
ENSG00000128908,INO80,0.115384615,0.076923077,0.217948718,0.038461538,0.025641026,0.025641026,0,0.044941492,-0.206408016,0,0.18400778,0.653846154,0.15190701
ENSG00000128915,ICE2,0.013157895,0,0.210526316,0.144736842,0,0,0,0.257827772,-0.206408016,0,-0.069061939,0.941176471,0.15190701
ENSG00000128917,DLL4,0.1875,0,0.1875,0,0,0,0,0.396200014,-0.206408016,0,-0.575201378,0.5,0.15190701
ENSG00000128918,ALDH1A2,0,0,0.350993377,0,0,0,0,0.033652231,-0.206408016,0,0.4370775,1,-0.44597667
ENSG00000128923,FAM63B,0,0.096774194,0.580645161,0,0,0,0,-0.157562264,-0.206408016,0,-0.195596799,1,-0.44597667
ENSG00000128928,IVD,0.090909091,0,0.2,0,0,0,0,-0.254911239,-0.206408016,0,-0.575201378,0.6875,-0.44597667
ENSG00000128944,KNSTRN,0.106557377,0,0.106557377,0,0.114754098,0,0,0.937996295,-0.206408016,0,-0.195596799,0.5,0.15190701
ENSG00000128951,DUT,0,0,0.035714286,0,0,0,0,0.346524151,-0.206408016,0,-0.828271097,1,-0.44597667
ENSG00000128965,CHAC1,0,0,0.8,0,0,0,0,1.080869241,-0.206408016,0,-0.575201378,1,-0.44597667
ENSG00000128973,CLN6,0.125,0,0.0625,0.104166667,0.020833333,0,0,0.568175682,-0.206408016,0,-0.701736237,0.333333333,-0.44597667
ENSG00000128989,ARPP19,0.846153846,0,0,0,0,0,0,0.102294636,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000129003,VPS13C,0.07518797,0.060150376,0.54887218,0.135338346,0,0,0,0.125860503,-0.206408016,0,3.094309553,0.879518072,0.15190701
ENSG00000129007,CALML4,0,0,0.1,0,0,0,0.033333333,-0.698169942,-0.206408016,0,-0.701736237,1,-0.44597667
ENSG00000129009,ISLR,0.025477707,0,0.085987261,0,0.012738854,0,0,0.260442357,-0.206408016,0,0.057472921,0.771428571,-0.44597667
ENSG00000129028,THAP10,0,0,0.04,0.04,0,0,0,0.383678523,-0.206408016,0,-0.575201378,1,-0.44597667
ENSG00000129038,LOXL1,0.020833333,0,0.145833333,0,0,0,0,0.564942451,-0.206408016,0,-0.322131658,0.875,-0.44597667
ENSG00000129048,ACKR4,0.003636364,0,0.014545455,0.003636364,0,0,0,-0.419400167,-0.206408016,0,-0.322131658,0.8,-0.44597667
ENSG00000129071,MBD4,0.042328042,0,0.164021164,0.042328042,0.005291005,0,0,0.044354098,-0.206408016,0,0.18400778,0.794871795,0.15190701
ENSG00000129083,COPB1,0.126436782,0.034482759,0.344827586,0,0,0,0,0.089459751,-0.206408016,0,0.31054264,0.731707317,1.94555805
ENSG00000129084,PSMA1,0.0625,0,0.109375,0,0,0,0,0.629819994,-0.206408016,0,-0.701736237,0.636363636,-0.44597667
ENSG00000129103,SUMF2,0.098360656,0,0.136612022,0,0,0,0,0.43639381,-0.206408016,0,-0.448666518,0.581395349,0.15190701
ENSG00000129116,PALLD,0.137931034,0,0.333333333,0,0,0,0,-0.937814062,-0.206408016,0,-0.195596799,0.707317073,-0.44597667
ENSG00000129128,SPCS3,0.086956522,0,0.086956522,0.043478261,0,0,0,0.122407659,-0.206408016,0,-0.575201378,0.5,-0.44597667
ENSG00000129151,BBOX1,0,0,0.553191489,0,0.021276596,0,0,0.091620752,-0.206408016,0,-0.195596799,1,-0.44597667
ENSG00000129152,MYOD1,0.5,0,0.5,0,0,0,0,0.003824161,-0.206408016,0,-0.195596799,0.5,1.94555805
ENSG00000129158,SERGEF,0,0,0.295774648,0,0,0,0,0.236941382,-0.206408016,0,-0.448666518,1,-0.44597667
ENSG00000129159,KCNC1,0.153846154,0,0.145299145,0.068376068,0.008547009,0,0,-0.036462617,-0.206408016,0,0.816682079,0.485714286,1.34767437
ENSG00000129167,TPH1,0.136363636,0,0.181818182,0,0,0,0,-1.188890076,-0.206408016,0,-0.701736237,0.571428571,-0.44597667
ENSG00000129170,CSRP3,0.666666667,0,0,0,0,0,0,0.015450818,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000129173,E2F8,0.146067416,0.078651685,0.370786517,0,0,0,0,0.518140082,-0.206408016,0,0.18400778,0.717391304,-0.44597667
ENSG00000129187,DCTD,0.098591549,0,0.394366197,0,0,0,0,0.741730415,-0.206408016,0,-0.575201378,0.8,0.15190701
ENSG00000129194,SOX15,0.023529412,0,0.023529412,0.019607843,0,0,0,-0.481656617,-0.206408016,0,-0.448666518,0.5,-0.44597667
ENSG00000129195,FAM64A,0.112903226,0,0.241935484,0.112903226,0,0.129032258,0,0.985507991,-0.206408016,0,-0.448666518,0.681818182,0.15190701
ENSG00000129197,RPAIN,0,0,0.127906977,0,0,0.034883721,0,0.359966863,-0.206408016,0,-0.828271097,1,0.15190701
ENSG00000129204,USP6,0.086021505,0,0.290322581,0.107526882,0,0,0,0.006156856,-0.206408016,0,0.690147219,0.771428571,-0.44597667
ENSG00000129214,SHBG,0.061643836,0,0.047945205,0.174657534,0,0,0,-0.047408931,-0.206408016,0,-0.322131658,0.4375,-0.44597667
ENSG00000129219,PLD2,0.059701493,0,0.149253731,0.029850746,0,0,0,0.101992498,-0.206408016,0,0.563612359,0.714285714,0.15190701
ENSG00000129221,AIPL1,0.25,0,0.321428571,0,0.095238095,0,0,0.006210114,-0.206408016,0,-0.448666518,0.5625,0.74979069
ENSG00000129226,CD68,0,0,0,0,0,0,0,-0.188193283,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000129235,TXNDC17,0.025974026,0,0,0.032467532,0,0,0,-0.046558128,-0.206408016,0,-0.701736237,0,-0.44597667
