gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000006555,TTC22,0,0,0.6,0,0,0,0,-0.72837553,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000006576,PHTF2,0,0,0.48,0,0,0,0,0.302694729,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000006607,FARP2,0.311111111,0,0.066666667,0.088888889,0,0,0,0.209595746,1.212192959,0,-0.279960976,0.176470588,-0.455438706
ENSG00000006611,USH1C,0,0,0.382352941,0.029411765,0,0,0,0.007877098,-0.264425559,0,0.302946062,1,1.627709116
ENSG00000006634,DBF4,0,0,0.466666667,0,0,0,0,0.792889382,1.212192959,0,-0.279960976,1,0.238943901
ENSG00000006638,TBXA2R,0.416666667,0,0.25,0,0,0,0,0.322170816,1.212192959,0,-0.474263322,0.375,0.238943901
ENSG00000006652,IFRD1,0,0,0.516129032,0,0,0,0,0.298713495,-0.264425559,0,-0.08565863,1,0.238943901
ENSG00000006659,LGALS14,0.666666667,0,0,0,0,0,0,0.012910033,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000006695,COX10,0.03030303,0,0.212121212,0,0,0,0,-0.06544061,-0.264425559,0,-0.279960976,0.875,-0.455438706
ENSG00000006704,GTF2IRD1,0.375,0.041666667,0.416666667,0,0,0,0,0.02113483,-0.264425559,0,-0.08565863,0.526315789,-0.455438706
ENSG00000006712,PAF1,0.016,0.024,0.072,0.008,0,0,0,0.15355073,-0.264425559,0,0.108643716,0.818181818,0.238943901
ENSG00000006715,VPS41,0.166666667,0,0.361111111,0,0,0,0,0.264492039,-0.264425559,0,0.302946062,0.684210526,-0.455438706
ENSG00000006740,ARHGAP44,0,0,0.285714286,0,0,0,0,-0.151929956,-0.264425559,0,-0.279960976,1,1.627709116
ENSG00000006744,ELAC2,0.165289256,0,0.140495868,0,0.082644628,0,0,0.224407615,-0.264425559,0,0.302946062,0.459459459,-0.455438706
ENSG00000006747,SCIN,0,0,0.413793103,0.103448276,0.034482759,0,0,-1.225466264,-0.264425559,0,0.302946062,1,-0.455438706
ENSG00000006756,ARSD,0.064516129,0,0.161290323,0,0,0,0,-0.32799321,-0.264425559,0,0.108643716,0.714285714,-0.455438706
ENSG00000006757,PNPLA4,0.5,0.5,0,0,0,0,0,-0.289822516,-0.264425559,0,-0.474263322,0,-0.455438706
ENSG00000006788,MYH13,0.214285714,0,0.523809524,0,0.023809524,0,0,-0.076668232,-0.264425559,0,3.606085943,0.709677419,-0.455438706
ENSG00000006831,ADIPOR2,0,0,0.25,0,0,0,0,0.211985074,-0.264425559,0,-0.08565863,1,-0.455438706
ENSG00000006837,CDKL3,0.133333333,0.033333333,0.1,0,0,0,0,0.053420661,-0.264425559,0,-0.279960976,0.428571429,1.627709116
ENSG00000007001,UPP2,0,0,0.666666667,0,0,0,0,-0.018173226,-0.264425559,0,-0.474263322,1,0.238943901
ENSG00000007038,PRSS21,0.272727273,0,0.090909091,0,0,0,0,0.597052011,-0.264425559,0,-0.474263322,0.25,-0.455438706
ENSG00000007047,MARK4,0.233333333,0,0.15,0.033333333,0.016666667,0,0,0.419390659,-0.264425559,0,0.497248408,0.391304348,0.933326509
ENSG00000007062,PROM1,0,0,0.8,0,0,0,0,-1.163922996,-0.264425559,0,-0.279960976,1,0.238943901
ENSG00000007080,CCDC124,0.666666667,0,0,0,0,0,0,0.334055708,-0.264425559,0,-0.668565668,0,-0.455438706
